"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q3",7.093741,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q4",7.205652,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q1",7.418178,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q2",7.590207,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q3",7.735564,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q4",7.857313,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q1",8.391049,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q2",8.60151,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q3",8.785072,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q4",8.922165,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q1",9.385219,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q2",9.600783,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q3",9.759373,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q4",9.859893,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q1",9.436896,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q2",9.610972,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q3",9.70542,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q4",9.72649,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q1",9.858817,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q2",10.00341,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q3",10.05455,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q4",10.04435,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q1",10.16078,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q2",10.35289,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q3",10.42675,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q4",10.41231,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q1",9.933538,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q2",10.21314,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q3",10.40449,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q4",10.35091,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q1",11.40113,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q2",10.89874,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q3",11.10079,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q4",11.48619,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q1",11.62076,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q2",12.02045,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q3",12.07084,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q4",12.67037,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q1",11.76061,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q2",11.47516,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q3",11.26273,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q4",10.90502,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q1",10.74971,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q2",10.78588,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q3",10.61242,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q4",11.02166,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q1",10.7838,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q2",10.33334,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q3",10.26628,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q4",10.0339,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q1",9.846937,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q2",9.705576,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q3",9.716548,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q4",9.899016,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q1",10.84589,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q2",10.62361,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q3",10.51586,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q4",10.37698,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q1",10.03663,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q2",10.0598,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q3",10.13517,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q4",9.744175,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q1",9.325114,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q2",9.131353,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q3",8.768525,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q4",8.80949,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q1",8.722092,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q2",8.483381,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q3",8.315132,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q4",8.068484,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q1",7.875454,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q2",7.602146,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q3",7.613657,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q4",7.946593,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q1",8.906081,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q2",9.273676,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q3",9.867929,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q4",10.41263,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q1",11.28407,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q2",12.21021,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q3",13.0837,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q4",14.29044,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q1",15.46308,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q2",16.79693,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q3",18.54063,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q4",20.69079,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q1",22.09184,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q2",24.05221,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q3",25.52749,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q4",26.09455,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q1",26.80955,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q2",27.5985,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q3",27.85436,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q4",27.60299,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q1",26.90206,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q2",26.91652,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q3",26.25786,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q4",25.88087,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q1",25.69101,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q2",24.97943,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q3",24.76382,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q4",24.15768,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q1",23.97971,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q2",23.59822,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q3",23.39062,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q4",23.18605,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q1",22.39969,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q2",21.60753,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q3",21.02736,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q4",20.91322,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q1",7.227957,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q2",7.022687,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q3",7.001153,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q4",6.727835,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q1",6.553131,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q2",6.641867,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q3",6.321347,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q4",6.143848,
"HUN","UNEMP","TOT","PC_LF","Q","2001-Q1",5.852227,
"HUN","UNEMP","TOT","PC_LF","Q","2001-Q2",5.751928,
"HUN","UNEMP","TOT","PC_LF","Q","2001-Q3",5.629432,
"HUN","UNEMP","TOT","PC_LF","Q","2001-Q4",5.676274,
"HUN","UNEMP","TOT","PC_LF","Q","2002-Q1",5.610478,
"HUN","UNEMP","TOT","PC_LF","Q","2002-Q2",5.698738,
"HUN","UNEMP","TOT","PC_LF","Q","2002-Q3",5.976739,
"HUN","UNEMP","TOT","PC_LF","Q","2002-Q4",6.039023,
"HUN","UNEMP","TOT","PC_LF","Q","2003-Q1",6.156287,
"HUN","UNEMP","TOT","PC_LF","Q","2003-Q2",5.893877,
"HUN","UNEMP","TOT","PC_LF","Q","2003-Q3",5.767468,
"HUN","UNEMP","TOT","PC_LF","Q","2003-Q4",5.658023,
"HUN","UNEMP","TOT","PC_LF","Q","2004-Q1",5.822429,
"HUN","UNEMP","TOT","PC_LF","Q","2004-Q2",5.935959,
"HUN","UNEMP","TOT","PC_LF","Q","2004-Q3",6.151798,
"HUN","UNEMP","TOT","PC_LF","Q","2004-Q4",6.405723,
"HUN","UNEMP","TOT","PC_LF","Q","2005-Q1",6.781532,
"HUN","UNEMP","TOT","PC_LF","Q","2005-Q2",7.251379,
"HUN","UNEMP","TOT","PC_LF","Q","2005-Q3",7.314965,
"HUN","UNEMP","TOT","PC_LF","Q","2005-Q4",7.400945,
"HUN","UNEMP","TOT","PC_LF","Q","2006-Q1",7.416942,
"HUN","UNEMP","TOT","PC_LF","Q","2006-Q2",7.391159,
"HUN","UNEMP","TOT","PC_LF","Q","2006-Q3",7.620255,
"HUN","UNEMP","TOT","PC_LF","Q","2006-Q4",7.548643,
"HUN","UNEMP","TOT","PC_LF","Q","2007-Q1",7.223985,
"HUN","UNEMP","TOT","PC_LF","Q","2007-Q2",7.193003,
"HUN","UNEMP","TOT","PC_LF","Q","2007-Q3",7.357015,
"HUN","UNEMP","TOT","PC_LF","Q","2007-Q4",7.851003,
"HUN","UNEMP","TOT","PC_LF","Q","2008-Q1",7.570537,
"HUN","UNEMP","TOT","PC_LF","Q","2008-Q2",7.714991,
"HUN","UNEMP","TOT","PC_LF","Q","2008-Q3",7.803041,
"HUN","UNEMP","TOT","PC_LF","Q","2008-Q4",8.178495,
"HUN","UNEMP","TOT","PC_LF","Q","2009-Q1",9.213828,
"HUN","UNEMP","TOT","PC_LF","Q","2009-Q2",9.728359,
"HUN","UNEMP","TOT","PC_LF","Q","2009-Q3",10.52244,
"HUN","UNEMP","TOT","PC_LF","Q","2009-Q4",10.65483,
"HUN","UNEMP","TOT","PC_LF","Q","2010-Q1",11.14032,
"HUN","UNEMP","TOT","PC_LF","Q","2010-Q2",11.33488,
"HUN","UNEMP","TOT","PC_LF","Q","2010-Q3",11.1046,
"HUN","UNEMP","TOT","PC_LF","Q","2010-Q4",11.10786,
"HUN","UNEMP","TOT","PC_LF","Q","2011-Q1",11.08795,
"HUN","UNEMP","TOT","PC_LF","Q","2011-Q2",11.01657,
"HUN","UNEMP","TOT","PC_LF","Q","2011-Q3",11.00307,
"HUN","UNEMP","TOT","PC_LF","Q","2011-Q4",11.01143,
"HUN","UNEMP","TOT","PC_LF","Q","2012-Q1",11.21343,
"HUN","UNEMP","TOT","PC_LF","Q","2012-Q2",11.12425,
"HUN","UNEMP","TOT","PC_LF","Q","2012-Q3",10.75014,
"HUN","UNEMP","TOT","PC_LF","Q","2012-Q4",10.92759,
"HUN","UNEMP","TOT","PC_LF","Q","2013-Q1",10.92586,
"HUN","UNEMP","TOT","PC_LF","Q","2013-Q2",10.32559,
"HUN","UNEMP","TOT","PC_LF","Q","2013-Q3",10.09381,
"HUN","UNEMP","TOT","PC_LF","Q","2013-Q4",9.375027,
"HUN","UNEMP","TOT","PC_LF","Q","2014-Q1",7.799016,
"HUN","UNEMP","TOT","PC_LF","Q","2014-Q2",8.203293,
"HUN","UNEMP","TOT","PC_LF","Q","2014-Q3",7.57777,
"HUN","UNEMP","TOT","PC_LF","Q","2014-Q4",7.325738,
"HUN","UNEMP","TOT","PC_LF","Q","2015-Q1",7.370993,
"HUN","UNEMP","TOT","PC_LF","Q","2015-Q2",6.970722,
"HUN","UNEMP","TOT","PC_LF","Q","2015-Q3",6.565853,
"HUN","UNEMP","TOT","PC_LF","Q","2015-Q4",6.351617,
"HUN","UNEMP","TOT","PC_LF","Q","2016-Q1",5.73482,
"HUN","UNEMP","TOT","PC_LF","Q","2016-Q2",5.173389,
"HUN","UNEMP","TOT","PC_LF","Q","2016-Q3",4.988137,
"HUN","UNEMP","TOT","PC_LF","Q","2016-Q4",4.564794,
"HUN","UNEMP","TOT","PC_LF","Q","2017-Q1",4.32637,
"HUN","UNEMP","TOT","PC_LF","Q","2017-Q2",4.296423,
"HUN","UNEMP","TOT","PC_LF","Q","2017-Q3",4.109277,
"HUN","UNEMP","TOT","PC_LF","Q","2017-Q4",3.892575,
"ISL","UNEMP","TOT","PC_LF","Q","2003-Q1",3.670374,
"ISL","UNEMP","TOT","PC_LF","Q","2003-Q2",3.180511,
"ISL","UNEMP","TOT","PC_LF","Q","2003-Q3",3.301295,
"ISL","UNEMP","TOT","PC_LF","Q","2003-Q4",3.25423,
"ISL","UNEMP","TOT","PC_LF","Q","2004-Q1",3.059623,
"ISL","UNEMP","TOT","PC_LF","Q","2004-Q2",3.230611,
"ISL","UNEMP","TOT","PC_LF","Q","2004-Q3",2.994004,
"ISL","UNEMP","TOT","PC_LF","Q","2004-Q4",2.738935,
"ISL","UNEMP","TOT","PC_LF","Q","2005-Q1",2.874782,
"ISL","UNEMP","TOT","PC_LF","Q","2005-Q2",2.341704,
"ISL","UNEMP","TOT","PC_LF","Q","2005-Q3",2.118961,
"ISL","UNEMP","TOT","PC_LF","Q","2005-Q4",2.779892,
"ISL","UNEMP","TOT","PC_LF","Q","2006-Q1",2.459606,
"ISL","UNEMP","TOT","PC_LF","Q","2006-Q2",3.233907,
"ISL","UNEMP","TOT","PC_LF","Q","2006-Q3",2.921911,
"ISL","UNEMP","TOT","PC_LF","Q","2006-Q4",2.66947,
"ISL","UNEMP","TOT","PC_LF","Q","2007-Q1",2.01925,
"ISL","UNEMP","TOT","PC_LF","Q","2007-Q2",2.558286,
"ISL","UNEMP","TOT","PC_LF","Q","2007-Q3",2.311201,
"ISL","UNEMP","TOT","PC_LF","Q","2007-Q4",2.12964,
"ISL","UNEMP","TOT","PC_LF","Q","2008-Q1",2.131814,
"ISL","UNEMP","TOT","PC_LF","Q","2008-Q2",2.288531,
"ISL","UNEMP","TOT","PC_LF","Q","2008-Q3",3.025269,
"ISL","UNEMP","TOT","PC_LF","Q","2008-Q4",4.333356,
"ISL","UNEMP","TOT","PC_LF","Q","2009-Q1",6.46934,
"ISL","UNEMP","TOT","PC_LF","Q","2009-Q2",7.330048,
"ISL","UNEMP","TOT","PC_LF","Q","2009-Q3",7.541012,
"ISL","UNEMP","TOT","PC_LF","Q","2009-Q4",7.570487,
"ISL","UNEMP","TOT","PC_LF","Q","2010-Q1",7.085197,
"ISL","UNEMP","TOT","PC_LF","Q","2010-Q2",7.034738,
"ISL","UNEMP","TOT","PC_LF","Q","2010-Q3",7.808585,
"ISL","UNEMP","TOT","PC_LF","Q","2010-Q4",8.397303,
"ISL","UNEMP","TOT","PC_LF","Q","2011-Q1",7.378452,
"ISL","UNEMP","TOT","PC_LF","Q","2011-Q2",7.03891,
"ISL","UNEMP","TOT","PC_LF","Q","2011-Q3",7.332993,
"ISL","UNEMP","TOT","PC_LF","Q","2011-Q4",6.361685,
"ISL","UNEMP","TOT","PC_LF","Q","2012-Q1",6.940982,
"ISL","UNEMP","TOT","PC_LF","Q","2012-Q2",5.958052,
"ISL","UNEMP","TOT","PC_LF","Q","2012-Q3",5.654828,
"ISL","UNEMP","TOT","PC_LF","Q","2012-Q4",5.411308,
"ISL","UNEMP","TOT","PC_LF","Q","2013-Q1",5.54659,
"ISL","UNEMP","TOT","PC_LF","Q","2013-Q2",5.588729,
"ISL","UNEMP","TOT","PC_LF","Q","2013-Q3",5.320467,
"ISL","UNEMP","TOT","PC_LF","Q","2013-Q4",5.074604,
"ISL","UNEMP","TOT","PC_LF","Q","2014-Q1",5.411302,
"ISL","UNEMP","TOT","PC_LF","Q","2014-Q2",4.795016,
"ISL","UNEMP","TOT","PC_LF","Q","2014-Q3",4.758875,
"ISL","UNEMP","TOT","PC_LF","Q","2014-Q4",4.591008,
"ISL","UNEMP","TOT","PC_LF","Q","2015-Q1",4.128778,
"ISL","UNEMP","TOT","PC_LF","Q","2015-Q2",4.140874,
"ISL","UNEMP","TOT","PC_LF","Q","2015-Q3",4.175359,
"ISL","UNEMP","TOT","PC_LF","Q","2015-Q4",3.506149,
"ISL","UNEMP","TOT","PC_LF","Q","2016-Q1",3.183195,
"ISL","UNEMP","TOT","PC_LF","Q","2016-Q2",2.920393,
"ISL","UNEMP","TOT","PC_LF","Q","2016-Q3",3.155125,
"ISL","UNEMP","TOT","PC_LF","Q","2016-Q4",2.714858,
"ISL","UNEMP","TOT","PC_LF","Q","2017-Q1",2.907349,
"ISL","UNEMP","TOT","PC_LF","Q","2017-Q2",2.834969,
"ISL","UNEMP","TOT","PC_LF","Q","2017-Q3",2.446491,
"ISL","UNEMP","TOT","PC_LF","Q","2017-Q4",2.790937,
"IRL","UNEMP","TOT","PC_LF","Q","1990-Q1",12.63847,
"IRL","UNEMP","TOT","PC_LF","Q","1990-Q2",12.81883,
"IRL","UNEMP","TOT","PC_LF","Q","1990-Q3",13.00946,
"IRL","UNEMP","TOT","PC_LF","Q","1990-Q4",13.21729,
"IRL","UNEMP","TOT","PC_LF","Q","1991-Q1",14.37487,
"IRL","UNEMP","TOT","PC_LF","Q","1991-Q2",14.58194,
"IRL","UNEMP","TOT","PC_LF","Q","1991-Q3",14.79382,
"IRL","UNEMP","TOT","PC_LF","Q","1991-Q4",14.98958,
"IRL","UNEMP","TOT","PC_LF","Q","1992-Q1",14.85841,
"IRL","UNEMP","TOT","PC_LF","Q","1992-Q2",14.99567,
"IRL","UNEMP","TOT","PC_LF","Q","1992-Q3",15.0915,
"IRL","UNEMP","TOT","PC_LF","Q","1992-Q4",15.15456,
"IRL","UNEMP","TOT","PC_LF","Q","1993-Q1",15.77945,
"IRL","UNEMP","TOT","PC_LF","Q","1993-Q2",15.74621,
"IRL","UNEMP","TOT","PC_LF","Q","1993-Q3",15.6586,
"IRL","UNEMP","TOT","PC_LF","Q","1993-Q4",15.5405,
"IRL","UNEMP","TOT","PC_LF","Q","1994-Q1",15.27372,
"IRL","UNEMP","TOT","PC_LF","Q","1994-Q2",14.94223,
"IRL","UNEMP","TOT","PC_LF","Q","1994-Q3",14.53557,
"IRL","UNEMP","TOT","PC_LF","Q","1994-Q4",14.19676,
"IRL","UNEMP","TOT","PC_LF","Q","1995-Q1",12.60831,
"IRL","UNEMP","TOT","PC_LF","Q","1995-Q2",12.28902,
"IRL","UNEMP","TOT","PC_LF","Q","1995-Q3",11.92507,
"IRL","UNEMP","TOT","PC_LF","Q","1995-Q4",11.7151,
"IRL","UNEMP","TOT","PC_LF","Q","1996-Q1",12.28953,
"IRL","UNEMP","TOT","PC_LF","Q","1996-Q2",12.03289,
"IRL","UNEMP","TOT","PC_LF","Q","1996-Q3",11.67618,
"IRL","UNEMP","TOT","PC_LF","Q","1996-Q4",11.52084,
"IRL","UNEMP","TOT","PC_LF","Q","1997-Q1",10.86406,
"IRL","UNEMP","TOT","PC_LF","Q","1997-Q2",10.58555,
"IRL","UNEMP","TOT","PC_LF","Q","1997-Q3",10.0107,
"IRL","UNEMP","TOT","PC_LF","Q","1997-Q4",10.03254,
"IRL","UNEMP","TOT","PC_LF","Q","1998-Q1",8.829001,
"IRL","UNEMP","TOT","PC_LF","Q","1998-Q2",7.801838,
"IRL","UNEMP","TOT","PC_LF","Q","1998-Q3",7.308718,
"IRL","UNEMP","TOT","PC_LF","Q","1998-Q4",6.358016,
"IRL","UNEMP","TOT","PC_LF","Q","1999-Q1",5.923378,
"IRL","UNEMP","TOT","PC_LF","Q","1999-Q2",5.88336,
"IRL","UNEMP","TOT","PC_LF","Q","1999-Q3",5.496872,
"IRL","UNEMP","TOT","PC_LF","Q","1999-Q4",5.173319,
"IRL","UNEMP","TOT","PC_LF","Q","2000-Q1",4.84151,
"IRL","UNEMP","TOT","PC_LF","Q","2000-Q2",4.411364,
"IRL","UNEMP","TOT","PC_LF","Q","2000-Q3",4.121238,
"IRL","UNEMP","TOT","PC_LF","Q","2000-Q4",3.956193,
"IRL","UNEMP","TOT","PC_LF","Q","2001-Q1",3.794742,
"IRL","UNEMP","TOT","PC_LF","Q","2001-Q2",3.818809,
"IRL","UNEMP","TOT","PC_LF","Q","2001-Q3",4.055416,
"IRL","UNEMP","TOT","PC_LF","Q","2001-Q4",4.005341,
"IRL","UNEMP","TOT","PC_LF","Q","2002-Q1",4.373507,
"IRL","UNEMP","TOT","PC_LF","Q","2002-Q2",4.378938,
"IRL","UNEMP","TOT","PC_LF","Q","2002-Q3",4.383073,
"IRL","UNEMP","TOT","PC_LF","Q","2002-Q4",4.649998,
"IRL","UNEMP","TOT","PC_LF","Q","2003-Q1",4.699374,
"IRL","UNEMP","TOT","PC_LF","Q","2003-Q2",4.645357,
"IRL","UNEMP","TOT","PC_LF","Q","2003-Q3",4.948699,
"IRL","UNEMP","TOT","PC_LF","Q","2003-Q4",4.667703,
"IRL","UNEMP","TOT","PC_LF","Q","2004-Q1",4.588386,
"IRL","UNEMP","TOT","PC_LF","Q","2004-Q2",4.592845,
"IRL","UNEMP","TOT","PC_LF","Q","2004-Q3",4.511771,
"IRL","UNEMP","TOT","PC_LF","Q","2004-Q4",4.474937,
"IRL","UNEMP","TOT","PC_LF","Q","2005-Q1",4.29634,
"IRL","UNEMP","TOT","PC_LF","Q","2005-Q2",4.299805,
"IRL","UNEMP","TOT","PC_LF","Q","2005-Q3",4.328476,
"IRL","UNEMP","TOT","PC_LF","Q","2005-Q4",4.435317,
"IRL","UNEMP","TOT","PC_LF","Q","2006-Q1",4.321428,
"IRL","UNEMP","TOT","PC_LF","Q","2006-Q2",4.367629,
"IRL","UNEMP","TOT","PC_LF","Q","2006-Q3",4.64265,
"IRL","UNEMP","TOT","PC_LF","Q","2006-Q4",4.326303,
"IRL","UNEMP","TOT","PC_LF","Q","2007-Q1",4.890244,
"IRL","UNEMP","TOT","PC_LF","Q","2007-Q2",5.083228,
"IRL","UNEMP","TOT","PC_LF","Q","2007-Q3",4.846503,
"IRL","UNEMP","TOT","PC_LF","Q","2007-Q4",5.098736,
"IRL","UNEMP","TOT","PC_LF","Q","2008-Q1",5.41888,
"IRL","UNEMP","TOT","PC_LF","Q","2008-Q2",6.031565,
"IRL","UNEMP","TOT","PC_LF","Q","2008-Q3",7.326915,
"IRL","UNEMP","TOT","PC_LF","Q","2008-Q4",8.327727,
"IRL","UNEMP","TOT","PC_LF","Q","2009-Q1",11.0117,
"IRL","UNEMP","TOT","PC_LF","Q","2009-Q2",12.59931,
"IRL","UNEMP","TOT","PC_LF","Q","2009-Q3",13.26232,
"IRL","UNEMP","TOT","PC_LF","Q","2009-Q4",13.59353,
"IRL","UNEMP","TOT","PC_LF","Q","2010-Q1",13.97657,
"IRL","UNEMP","TOT","PC_LF","Q","2010-Q2",14.4125,
"IRL","UNEMP","TOT","PC_LF","Q","2010-Q3",14.52239,
"IRL","UNEMP","TOT","PC_LF","Q","2010-Q4",15.22622,
"IRL","UNEMP","TOT","PC_LF","Q","2011-Q1",15.10107,
"IRL","UNEMP","TOT","PC_LF","Q","2011-Q2",15.15372,
"IRL","UNEMP","TOT","PC_LF","Q","2011-Q3",15.54406,
"IRL","UNEMP","TOT","PC_LF","Q","2011-Q4",15.61422,
"IRL","UNEMP","TOT","PC_LF","Q","2012-Q1",15.87858,
"IRL","UNEMP","TOT","PC_LF","Q","2012-Q2",15.55303,
"IRL","UNEMP","TOT","PC_LF","Q","2012-Q3",15.42625,
"IRL","UNEMP","TOT","PC_LF","Q","2012-Q4",14.94968,
"IRL","UNEMP","TOT","PC_LF","Q","2013-Q1",14.4483,
"IRL","UNEMP","TOT","PC_LF","Q","2013-Q2",14.24681,
"IRL","UNEMP","TOT","PC_LF","Q","2013-Q3",13.363,
"IRL","UNEMP","TOT","PC_LF","Q","2013-Q4",12.93244,
"IRL","UNEMP","TOT","PC_LF","Q","2014-Q1",12.68815,
"IRL","UNEMP","TOT","PC_LF","Q","2014-Q2",12.0858,
"IRL","UNEMP","TOT","PC_LF","Q","2014-Q3",11.71817,
"IRL","UNEMP","TOT","PC_LF","Q","2014-Q4",10.93868,
"IRL","UNEMP","TOT","PC_LF","Q","2015-Q1",10.53733,
"IRL","UNEMP","TOT","PC_LF","Q","2015-Q2",10.07554,
"IRL","UNEMP","TOT","PC_LF","Q","2015-Q3",9.60332,
"IRL","UNEMP","TOT","PC_LF","Q","2015-Q4",9.404637,
"IRL","UNEMP","TOT","PC_LF","Q","2016-Q1",8.855412,
"IRL","UNEMP","TOT","PC_LF","Q","2016-Q2",8.820457,
"IRL","UNEMP","TOT","PC_LF","Q","2016-Q3",8.240067,
"IRL","UNEMP","TOT","PC_LF","Q","2016-Q4",7.554143,
"IRL","UNEMP","TOT","PC_LF","Q","2017-Q1",7.219805,
"IRL","UNEMP","TOT","PC_LF","Q","2017-Q2",6.713587,"B"
"IRL","UNEMP","TOT","PC_LF","Q","2017-Q3",6.611486,
"IRL","UNEMP","TOT","PC_LF","Q","2017-Q4",6.302473,
"ITA","UNEMP","TOT","PC_LF","Q","1998-Q1",11.68243,
"ITA","UNEMP","TOT","PC_LF","Q","1998-Q2",11.94282,
"ITA","UNEMP","TOT","PC_LF","Q","1998-Q3",11.8209,
"ITA","UNEMP","TOT","PC_LF","Q","1998-Q4",11.91333,
"ITA","UNEMP","TOT","PC_LF","Q","1999-Q1",11.65198,
"ITA","UNEMP","TOT","PC_LF","Q","1999-Q2",11.5472,
"ITA","UNEMP","TOT","PC_LF","Q","1999-Q3",11.42606,
"ITA","UNEMP","TOT","PC_LF","Q","1999-Q4",11.0812,
"ITA","UNEMP","TOT","PC_LF","Q","2000-Q1",11.11536,
"ITA","UNEMP","TOT","PC_LF","Q","2000-Q2",10.74085,
"ITA","UNEMP","TOT","PC_LF","Q","2000-Q3",10.49168,
"ITA","UNEMP","TOT","PC_LF","Q","2000-Q4",9.991994,
"ITA","UNEMP","TOT","PC_LF","Q","2001-Q1",9.811322,
"ITA","UNEMP","TOT","PC_LF","Q","2001-Q2",9.534164,
"ITA","UNEMP","TOT","PC_LF","Q","2001-Q3",9.512465,
"ITA","UNEMP","TOT","PC_LF","Q","2001-Q4",9.23431,
"ITA","UNEMP","TOT","PC_LF","Q","2002-Q1",8.961011,
"ITA","UNEMP","TOT","PC_LF","Q","2002-Q2",9.180519,
